公告信息,#genre#
CHC高清电影,http://117.13.23.186:8888/udp/225.1.1.214:5002$LR•IPV4『线路21』
CHC高清电影,P2p://generationnexxxt.com:19806/c77364a223374152b5dfccd162cc159a$LR•IPV4『线路22』
CHC高清电影,p3p://108.181.20.159:23520/63ec4caf00020428e445513c2d902fdb$LR•IPV4『线路23』
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8$LR•IPV4『线路24』
CHC高清电影,http://116.9.6.73:4000/rtp/239.81.0.240:4056$LR•IPV4『线路25』
CHC家庭影院,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63807601b19dd/index.m3u8?m3u8_level=2$LR•IPV6『线路1』
CHC家庭影院,http://59.174.96.215:8880/rtp/239.69.1.243:11100$LR•IPV4『线路2』
CHC家庭影院,http://59.174.211.39:4022/rtp/239.69.1.243:11100$LR•IPV4『线路3』
CHC家庭影院,http://122.189.195.142:888/udp/228.0.0.211:6108$LR•IPV4『线路4』
CHC家庭影院,http://119.98.175.44:85/rtp/239.69.1.243:11100$LR•IPV4『线路5』
CHC家庭影院,http://221.234.222.160:4022/rtp/239.69.1.243:11100$LR•IPV4『线路6』
CHC家庭影院,http://175.6.133.66:12388/udp/239.76.245.241:1234$LR•IPV4『线路7』
CHC家庭影院,http://175.6.133.235:12388/udp/239.76.245.241:1234$LR•IPV4『线路8』
CHC家庭影院,http://175.15.133.172:8888/udp/239.76.245.241:1234$LR•IPV4『线路9』
CHC家庭影院,http://183.185.32.130:8002/rtp/226.0.2.240:9820$LR•IPV4『线路10』
CHC家庭影院,http://116.179.154.86:8002/rtp/226.0.2.240:9820$LR•IPV4『线路11』
CHC家庭影院,http://118.79.115.140:6001/rtp/226.0.2.240:9820$LR•IPV4『线路12』
CHC家庭影院,http://118.79.114.58:6001/rtp/226.0.2.240:9820$LR•IPV4『线路13』
CHC家庭影院,http://118.81.90.244:8085/rtp/226.0.2.240:9820$LR•IPV4『线路14』
CHC家庭影院,http://183.185.129.53:8085/rtp/226.0.2.240:9820$LR•IPV4『线路15』
CHC家庭影院,http://183.184.31.13:8004/rtp/226.0.2.240:9820$LR•IPV4『线路16』
CHC家庭影院,http://60.220.167.4:8082/rtp/226.0.2.240:9820$LR•IPV4『线路17』
CHC家庭影院,http://118.79.19.33:6000/rtp/226.0.2.240:9820$LR•IPV4『线路18』
CHC家庭影院,http://183.184.30.252:8003/rtp/226.0.2.240:9820$LR•IPV4『线路19』
CHC家庭影院,http://183.185.129.53:8082/rtp/226.0.2.240:9820$LR•IPV4『线路20』
CHC家庭影院,http://171.116.36.176:8082/rtp/226.0.2.240:9820$LR•IPV4『线路21』
CHC家庭影院,http://125.47.75.16:8888/rtp/225.1.4.209:1262$LR•IPV4『线路22』
CHC家庭影院,https://pi.0472.org/chc/jt.m3u8$LR•IPV4『线路23』
CHC家庭影院,http://183.184.206.155:8085/rtp/226.0.2.240:9820$LR•IPV4『线路24』
CHC家庭影院,http://27.17.189.143:9100/rtp/239.69.1.243:11100$LR•IPV4『线路25』
NewTV惊悚悬疑,http://gslbserv.itv.cmvideo.cn:80/1000000004000024282/1.m3u8?channel-id=ystenlive&Contentid=1000000004000024282&livemode=1&stbId=3$LR•IPV4『线路1』
NewTV惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8$LR•IPV4『线路2』
NewTV动作电影,http://39.134.65.166/PLTV/88888888/224/3221225555/1.m3u8$LR•IPV4『线路1』
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8$LR•IPV4『线路2』
NewTV动作电影,http://111.12.101.22:6610/PLTV/77777777/224/3221225703/index.m3u8?%24$LR•IPV4『线路3』
NewTV动作电影,http://gslbserv.itv.cmvideo.cn:80/1000000004000018653/1.m3u8?channel-id=ystenlive&Contentid=1000000004000018653&livemode=1&stbId=3$LR•IPV4『线路4』
黑莓电影,http://[2409:8087:1a0b:df::4014]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8$LR•IPV6『线路1』
黑莓电影,http://[2409:8087:2001:20:2800:0:df6e:eb09]:80/wh7f454c46tw1557681271_-1627945614/ott.mobaibox.com/PLTV/3/224/3221227520/index.m3u8?icpid=3&RTS=1674385968&from=40&popid=40&hms_devid=2037&prioritypopid=40&vqe=3$LR•IPV6『线路2』
黑莓电影,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010073/1.m3u8$LR•IPV6『线路3』
黑莓电影,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8$LR•IPV6『线路4』
黑莓电影,http://[2409:8087:1a0b:df::4014]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8$LR•IPV6『线路5』
黑莓电影,http://[2409:8087:2001:20:2800:0:df6e:eb08]/ott.mobaibox.com/PLTV/3/224/3221227520/index.m3u8$LR•IPV6『线路6』
黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8$LR•IPV4『线路7』
黑莓电影,http://39.134.67.226/PLTV/88888888/224/3221225681/index.m3u8$LR•IPV4『线路8』
黑莓电影,http://39.134.65.208/PLTV/88888888/224/3221225681/index.m3u8$LR•IPV4『线路9』
黑莓电影,http://39.135.32.236:6610/PLTV/77777777/224/3221225740/index.m3u8?$LR•IPV4『线路10』
黑莓电影,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225743/1.m3u8$LR•IPV4『线路11』
黑莓电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225718/index.m3u8$LR•IPV4『线路12』
黑莓电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225764/index.m3u8$LR•IPV4『线路13』
黑莓电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225769/index.m3u8$LR•IPV4『线路14』
纬来电影,http://extraott.com:80/live/7921751389/6097373662/5493.m3u8$LR•IPV4『线路1』
纬来电影,p3p://108.181.32.169:24350/64251eae0001bef7ea5959e100ae671e$LR•IPV4『线路2』
纬来电影,p3p://108.181.20.159:23520/62c860e50008ea96c1ae9a96599c6947$LR•IPV4『线路3』
靖天映画,p3p://108.181.20.159:23520/6258eae500040fd80e4f0b2311754279$LR•IPV4『线路1』
靖天映画,P2p://generationnexxxt.com:19806/02870872a71c4d2296b35dd02d5a9973$LR•IPV4『线路2』
靖天映画,http://95.179.139.113:5566/4gtv/42$LR•IPV4『线路3』
靖天戏剧,p3p://108.181.20.159:23520/612db70e000298f98975294e4645098b$LR•IPV4
广东频道,#genre#
广东卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225701/2/index.m3u8$LR•IPV6『线路1』
广东卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225742/2/index.m3u8$LR•IPV6『线路2』
广东卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225824/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$LR•IPV6『线路3』
广东卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227164/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$LR•IPV6『线路4』
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/wh7f454c46tw1545870828_672332266/ott.mobaibox.com/PLTV/3/224/3221227445/index.m3u8?icpid=3&RTS=1674385956&from=40&popid=40&hms_devid=2040&prioritypopid=40&vqe=3$LR•IPV6『线路5』
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb27]:80/wh7f454c46tw2335730844_336951628/ott.mobaibox.com/PLTV/3/224/3221228566/index.m3u8?icpid=3&RTS=1674459760&from=40&popid=40&hms_devid=2293&prioritypopid=40&vqe=3$LR•IPV6『线路6』
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/wh7f454c46tw2172536660_1354602564/ott.mobaibox.com/PLTV/3/224/3221227399/index.m3u8?icpid=3&RTS=1674386582&from=40&popid=40&hms_devid=2038&prioritypopid=40&vqe=3$LR•IPV6『线路7』
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/wh7f454c46tw1749616194_1855037741/ott.mobaibox.com/PLTV/3/224/3221227249/index.m3u8?icpid=3&RTS=1674386160&from=40&popid=40&hms_devid=2036&prioritypopid=40&vqe=3$LR•IPV6『线路8』
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/wh7f454c46tw200922983_-1894712676/ott.mobaibox.com/PLTV/3/224/3221227591/index.m3u8?icpid=3&RTS=1674380316&from=40&popid=40&hms_devid=2036&prioritypopid=40&vqe=3$LR•IPV6『线路9』
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0d]:80/wh7f454c46tw201073874_846642633/ott.mobaibox.com/PLTV/3/224/3221227673/index.m3u8?icpid=3&RTS=1674380316&from=40&popid=40&hms_devid=2040&prioritypopid=40&vqe=3$LR•IPV6『线路10』
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/wh7f454c46tw1545504334_-1449102672/ott.mobaibox.com/PLTV/3/224/3221227691/index.m3u8?icpid=3&RTS=1674385955&from=40&popid=40&hms_devid=2039&prioritypopid=40&vqe=3$LR•IPV6『线路11』
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb17]:80/wh7f454c46tw1930705409_-1175138860/ott.mobaibox.com/PLTV/3/224/3221228230/index.m3u8?icpid=3&RTS=1674386341&from=40&popid=40&hms_devid=2114&prioritypopid=40&vqe=3$LR•IPV6『线路12』
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb03]:80/wh7f454c46tw201843385_424516234/ott.mobaibox.com/PLTV/3/224/3221227476/index.m3u8?icpid=3&RTS=1674380317&from=40&popid=40&hms_devid=2039&prioritypopid=40&vqe=3$LR•IPV6『线路13』
广东卫视,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001032/index.m3u8?$LR•IPV6『线路14』
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/wh7f454c46tw201699374_-1286689762/ott.mobaibox.com/PLTV/3/224/3221228312/index.m3u8?icpid=3&RTS=1674380317&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3$LR•IPV6『线路15』
广东卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000341/index.m3u8?$LR•IPV6『线路16』
广东卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000341/index.m3u8??$LR•IPV6『线路17』
广东卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN181359BESTVSMGSMG/index.m3u8?m3u8_level=2$LR•IPV6『线路18』
广东卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000341/index.m3u8?IAS$LR•IPV6『线路19』
广东卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000341/index.m3u8?IAS$LR•IPV6『线路20』
广东卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000341/index.m3u8?key=tvbox6_com$LR•IPV6『线路21』
广东卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN181359BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUW%2B%2FF4NzOzOt3cAWjhMHEuMwoDIwMxbrlyyVy9x6ZDKn1U8f2vJUVL98LlyeZUOMSmC30dkrUFt%2FE8JGKMphXYE$LR•IPV6『线路22』
广东卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000341/index.m3u8?IAS$LR•IPV6『线路23』
广东卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000341/index.m3u8?IAS$LR•IPV6『线路24』
广东卫视,http://59.34.138.105:4000/udp/239.77.1.19:5146$LR•IPV4『线路25』
南方卫视,http://114.246.183.162:4022/rtp/239.3.1.161:8001$LR•IPV4『线路1』
南方卫视,http://1.202.116.100:87/udp/225.1.8.225:5008$LR•IPV4『线路2』
南方卫视,http://123.113.99.151:4022/rtp/239.3.1.161:8001$LR•IPV4『线路3』
南方卫视,http://123.118.13.110:4022/rtp/239.3.1.161:8001$LR•IPV4『线路4』
南方卫视,http://114.250.19.82:33333/rtp/239.3.1.161:8001$LR•IPV4『线路5』
南方卫视,http://114.253.165.121:10000/rtp/239.3.1.161:8001$LR•IPV4『线路6』
南方卫视,http://1.203.76.10:7788/udp/225.1.8.225:5008$LR•IPV4『线路7』
南方卫视,http://221.223.92.26:4022/rtp/239.3.1.161:8001$LR•IPV4『线路8』
南方卫视,http://111.196.133.132:8012/rtp/239.3.1.161:8001$LR•IPV4『线路9』
南方卫视,http://114.254.82.163:2222/rtp/239.3.1.161:8001$LR•IPV4『线路10』
南方卫视,http://113.64.94.191:9901/tsfile/live/1015_1.m3u8$LR•IPV4『线路11』
南方卫视,http://123.118.225.252:9090/rtp/239.3.1.161:8001$LR•IPV4『线路12』
南方卫视,http://171.107.72.19:4000/udp/239.81.0.32:4056$LR•IPV4『线路13』
南方卫视,http://www.zzlag.top:9087/tsfile/live/1041_1.m3u8?key=txiptv$LR•IPV4『线路14』
南方卫视,http://114.241.219.152:11111/rtp/239.3.1.161:8001$LR•IPV4『线路15』
南方卫视,http://171.105.182.144:9003/udp/239.81.0.32:4056$LR•IPV4『线路16』
南方卫视,http://124.64.67.6:4000/rtp/239.3.1.161:8001$LR•IPV4『线路17』
南方卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8$LR•IPV4『线路18』
南方卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8?$LR•IPV4『线路19』
南方卫视,http://171.108.239.79:8181/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路20』
南方卫视,http://171.108.239.99:8181/tsfile/live/1003_1.m3u8?key=txiptv$LR•IPV4『线路21』
南方卫视,http://171.108.239.98:8181/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路22』
南方卫视,http://171.108.239.80:8181/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路23』
南方卫视,http://171.108.239.99:8181/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路24』
南方卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226203/index.m3u8$LR•IPV4『线路25』
广东珠江,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010091/1.m3u8$LR•IPV6『线路1』
广东珠江,http://59.34.138.105:4000/udp/239.77.0.1:5146$LR•IPV4『线路2』
广东珠江,http://59.34.138.105:4000/udp/239.77.0.114:5146$LR•IPV4『线路3』
广东珠江,http://59.34.138.105:4000/udp/239.77.0.3:5146$LR•IPV4『线路4』
广东珠江,http://59.34.138.105:4000/udp/239.77.1.94:5146$LR•IPV4『线路5』
广东珠江,http://14.221.236.132:8808/udp/239.77.0.1:5146$LR•IPV4『线路6』
广东珠江,http://14.221.236.132:8808/udp/239.77.0.114:5146$LR•IPV4『线路7』
广东珠江,http://14.221.236.132:8808/udp/239.77.0.3:5146$LR•IPV4『线路8』
广东珠江,http://14.221.236.132:8808/udp/239.77.1.94:5146$LR•IPV4『线路9』
广东珠江,http://116.21.124.172:8888/udp/239.77.0.1:5146$LR•IPV4『线路10』
广东珠江,http://116.21.124.172:8888/udp/239.77.0.114:5146$LR•IPV4『线路11』
广东珠江,http://116.21.124.172:8888/udp/239.77.0.3:5146$LR•IPV4『线路12』
广东珠江,http://116.21.124.172:8888/udp/239.77.1.94:5146$LR•IPV4『线路13』
广东珠江,http://119.129.172.80:8081/hls/25/index.m3u8$LR•IPV4『线路14』
广东珠江,http://112.89.85.21/PLTV/88888973/224/3221225765/10000100000000060000000000337113_0.smil/01.m3u8?fmt=ts2hls$LR•IPV4『线路15』
广东珠江,http://14.145.222.210:8888/udp/239.77.0.1:5146$LR•IPV4『线路16』
广东珠江,http://14.145.222.210:8888/udp/239.77.0.114:5146$LR•IPV4『线路17』
广东珠江,http://14.145.222.210:8888/udp/239.77.0.3:5146$LR•IPV4『线路18』
广东珠江,http://14.145.222.210:8888/udp/239.77.1.94:5146$LR•IPV4『线路19』
广东珠江,http://219.132.164.199:8888/udp/239.77.0.1:5146$LR•IPV4『线路20』
广东珠江,http://219.132.164.199:8888/udp/239.77.0.114:5146$LR•IPV4『线路21』
广东珠江,http://219.132.164.199:8888/udp/239.77.0.3:5146$LR•IPV4『线路22』
广东珠江,http://219.132.164.199:8888/udp/239.77.1.94:5146$LR•IPV4『线路23』
广东珠江,http://113.119.62.223:8090/udp/239.77.0.114:5146$LR•IPV4『线路24』
广东珠江,http://116.26.39.173:8088/udp/239.77.0.114:5146$LR•IPV4『线路25』
广东体育,http://59.34.138.105:4000/udp/239.77.0.112:5146$LR•IPV4『线路1』
广东体育,http://59.34.138.105:4000/udp/239.77.0.168:5146$LR•IPV4『线路2』
广东体育,http://59.34.138.105:4000/udp/239.77.0.6:5146$LR•IPV4『线路3』
广东体育,http://59.34.138.105:4000/udp/239.77.1.97:5146$LR•IPV4『线路4』
广东体育,http://14.221.236.132:8808/udp/239.77.0.112:5146$LR•IPV4『线路5』
广东体育,http://14.221.236.132:8808/udp/239.77.0.168:5146$LR•IPV4『线路6』
广东体育,http://14.221.236.132:8808/udp/239.77.0.6:5146$LR•IPV4『线路7』
广东体育,http://14.221.236.132:8808/udp/239.77.1.97:5146$LR•IPV4『线路8』
广东体育,http://116.21.124.172:8888/udp/239.77.0.112:5146$LR•IPV4『线路9』
广东体育,http://116.21.124.172:8888/udp/239.77.0.168:5146$LR•IPV4『线路10』
广东体育,http://116.21.124.172:8888/udp/239.77.0.6:5146$LR•IPV4『线路11』
广东体育,http://116.21.124.172:8888/udp/239.77.1.97:5146$LR•IPV4『线路12』
广东体育,http://119.129.172.80:8081/hls/41/index.m3u8$LR•IPV4『线路13』
广东体育,http://14.145.222.210:8888/udp/239.77.0.112:5146$LR•IPV4『线路14』
广东体育,http://14.145.222.210:8888/udp/239.77.0.168:5146$LR•IPV4『线路15』
广东体育,http://14.145.222.210:8888/udp/239.77.0.6:5146$LR•IPV4『线路16』
广东体育,http://14.145.222.210:8888/udp/239.77.1.97:5146$LR•IPV4『线路17』
广东体育,http://14.155.204.23:8888/hls/26/index.m3u8$LR•IPV4『线路18』
广东体育,http://219.132.164.199:8888/udp/239.77.0.112:5146$LR•IPV4『线路19』
广东体育,http://219.132.164.199:8888/udp/239.77.0.168:5146$LR•IPV4『线路20』
广东体育,http://219.132.164.199:8888/udp/239.77.0.6:5146$LR•IPV4『线路21』
广东体育,http://219.132.164.199:8888/udp/239.77.1.97:5146$LR•IPV4『线路22』
广东体育,http://171.108.239.124:8181/tsfile/live/1004_1.m3u8$LR•IPV4『线路23』
广东体育,http://113.119.62.223:8090/udp/239.77.0.112:5146$LR•IPV4『线路24』
广东体育,http://113.119.62.223:8090/udp/239.77.0.168:5146$LR•IPV4『线路25』
广东民生,http://59.34.138.105:4000/udp/239.77.0.225:5146$LR•IPV4『线路1』
广东民生,http://59.34.138.105:4000/udp/239.77.0.5:5146$LR•IPV4『线路2』
广东民生,http://14.221.236.132:8808/udp/239.77.0.225:5146$LR•IPV4『线路3』
广东民生,http://14.221.236.132:8808/udp/239.77.0.5:5146$LR•IPV4『线路4』
广东民生,http://116.21.124.172:8888/udp/239.77.0.225:5146$LR•IPV4『线路5』
广东民生,http://116.21.124.172:8888/udp/239.77.0.5:5146$LR•IPV4『线路6』
广东民生,http://14.145.222.210:8888/udp/239.77.0.225:5146$LR•IPV4『线路7』
广东民生,http://14.145.222.210:8888/udp/239.77.0.5:5146$LR•IPV4『线路8』
广东民生,http://219.132.164.199:8888/udp/239.77.0.225:5146$LR•IPV4『线路9』
广东民生,http://219.132.164.199:8888/udp/239.77.0.5:5146$LR•IPV4『线路10』
广东民生,http://113.119.62.223:8090/udp/239.77.0.225:5146$LR•IPV4『线路11』
广东民生,http://116.26.39.173:8088/udp/239.77.0.225:5146$LR•IPV4『线路12』
广东民生,http://120.197.112.28:8800/hls/72/index.m3u8$LR•IPV4『线路13』
广东民生,http://php.jdshipin.com:8880/chudian.php?id=gdms$LR•IPV4『线路14』
广东民生,http://116.23.96.160:50000/udp/239.77.0.225:5146$LR•IPV4『线路15』
广东民生,http://119.122.214.182:4022/udp/239.77.0.225:5146$LR•IPV4『线路16』
广东民生,http://113.109.248.232:9999/udp/239.77.0.225:5146$LR•IPV4『线路17』
广东民生,http://58.252.12.164:8000/udp/239.77.0.225:5146$LR•IPV4『线路18』
广东综艺,http://59.34.138.105:4000/udp/239.77.1.236:5146$LR•IPV4『线路1』
广东综艺,http://59.34.138.105:4000/udp/239.77.1.237:5146$LR•IPV4『线路2』
广东综艺,http://59.34.138.105:4000/udp/239.77.0.244:5146$LR•IPV4『线路3』
广东综艺,http://59.34.138.105:4000/udp/239.77.0.246:5146$LR•IPV4『线路4』
广东综艺,http://59.34.138.105:4000/udp/239.77.0.245:5146$LR•IPV4『线路5』
广东综艺,http://59.34.138.105:4000/udp/239.77.0.252:5146$LR•IPV4『线路6』
广东综艺,http://14.221.236.132:8808/udp/239.77.1.236:5146$LR•IPV4『线路7』
广东综艺,http://14.221.236.132:8808/udp/239.77.1.237:5146$LR•IPV4『线路8』
广东综艺,http://14.221.236.132:8808/udp/239.77.0.244:5146$LR•IPV4『线路9』
广东综艺,http://14.221.236.132:8808/udp/239.77.0.246:5146$LR•IPV4『线路10』
广东综艺,http://14.221.236.132:8808/udp/239.77.0.245:5146$LR•IPV4『线路11』
广东综艺,http://14.221.236.132:8808/udp/239.77.0.252:5146$LR•IPV4『线路12』
广东综艺,http://116.21.124.172:8888/udp/239.77.1.236:5146$LR•IPV4『线路13』
广东综艺,http://116.21.124.172:8888/udp/239.77.1.237:5146$LR•IPV4『线路14』
广东综艺,http://116.21.124.172:8888/udp/239.77.0.244:5146$LR•IPV4『线路15』
广东综艺,http://116.21.124.172:8888/udp/239.77.0.246:5146$LR•IPV4『线路16』
广东综艺,http://116.21.124.172:8888/udp/239.77.0.245:5146$LR•IPV4『线路17』
广东综艺,http://116.21.124.172:8888/udp/239.77.0.252:5146$LR•IPV4『线路18』
广东综艺,http://14.145.222.210:8888/udp/239.77.1.236:5146$LR•IPV4『线路19』
广东综艺,http://14.145.222.210:8888/udp/239.77.1.237:5146$LR•IPV4『线路20』
